ts_ns,dt_ns,cpu_khz,cpu_min_khz,cpu_max_khz,cpu_governor,gpu_hz,gpu_min_hz,gpu_max_hz,gpu_governor,fan_cur_state,fan_max_state,fan_pwm,temp_cpu_mC,temp_gpu_mC,temp_soc0_mC,temp_soc1_mC,temp_soc2_mC,temp_tj_mC
20452341904756,100013146,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72250,69031,67687,69437,72406
20452441899566,99994810,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69625,72343,69000,67718,69343,72343
20452541913064,100013498,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72281,69093,67781,69375,72281
20452641917346,100004282,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72218,69156,67656,69375,72125
20452741902684,99985338,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72437,69031,67687,69375,72437
20452841894901,99992217,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72281,69062,67843,69375,72281
20452941904080,100009179,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72218,69000,67750,69343,72218
20453041905034,100000954,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72437,69062,67812,69375,72437
20453141907940,100002906,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69656,72375,68937,67750,69437,72156
20453241909630,100001690,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72062,69031,67812,69406,72062
20453341916376,100006746,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69593,72156,69156,67718,69437,72156
20453441903026,99986650,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69593,72343,69093,67656,69406,72187
20453541896812,99993786,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72156,69031,67656,69312,72156
20453641907462,100010650,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69343,72062,69125,67843,69375,72062
20453741917345,100009883,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69281,72125,69062,67843,69343,72125
20453841899963,99982618,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72187,69000,67843,69375,72187
20453941899253,99999290,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69656,72281,68906,67781,69375,72312
20454041896687,99997434,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72187,68968,67687,69406,72187
20454141924234,100027547,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69593,72218,69156,67781,69406,72218
20454241903652,99979418,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69781,72125,69093,67750,69406,72312
20454341900286,99996634,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72312,69093,67656,69437,72312
20454441903448,100003162,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72187,69062,67937,69468,72187
20454541910163,100006715,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72343,69062,67875,69437,72343
20454641898797,99988634,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72281,69000,67781,69343,72281
20454741888007,99989210,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69250,72250,69000,67750,69437,72250
20454841894434,100006427,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72437,69031,67750,69500,72437
20454941897308,100002874,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72343,68968,67718,69437,72343
20455041900663,100003355,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69593,72312,69000,67718,69437,72093
20455141917234,100016571,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72406,69093,67750,69406,72406
20455241905004,99987770,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69625,72312,69093,67687,69375,72312
20455341913287,100008283,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72062,69062,67937,69375,72062
20455441904449,99991162,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72562,69031,67843,69375,72562
20455541907228,100002779,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72406,69000,67781,69437,72187
20455641905207,99997979,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72187,68968,67750,69406,72187
20455741903793,99998586,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72125,68937,67781,69375,72125
20455841912012,100008219,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69750,72406,69000,67750,69406,72093
20455941906791,99994779,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72156,69031,67781,69375,72156
20456041902273,99995482,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72156,69093,67687,69406,72156
20456141903452,100001179,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72187,69062,67687,69468,72187
20456241894743,99991291,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72125,69062,67875,69406,72125
20456341894770,100000027,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72125,69000,67812,69375,72125
20456441895373,100000603,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72218,69031,67750,69375,72218
20456541901736,100006363,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69656,72218,68937,67687,69468,72218
20456641912579,100010843,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72093,69000,67750,69562,72250
20456741907902,99995323,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72218,69093,67781,69406,72218
20456841899512,99991610,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72250,69125,67718,69375,72250
20456941902771,100003259,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72281,69125,67687,69406,72281
20457041897326,99994555,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72281,69062,67843,69406,72281
20457141893161,99995835,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72187,69000,67812,69437,72187
20457241909700,100016539,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72437,69062,67843,69375,72437
20457341900703,99991003,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72281,69031,67812,69406,72281
20457441902459,100001756,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72281,68906,67718,69437,72125
20457541900214,99997755,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72406,69093,67750,69468,72406
20457641899761,99999547,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72343,69156,67750,69375,72343
20457741904044,100004283,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72093,69000,67687,69375,72093
20457841910183,100006139,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72062,69031,67875,69406,72062
20457941905634,99995451,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72468,69062,67812,69343,72468
20458041913182,100007548,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72156,69062,67843,69375,72156
20458141900601,99987419,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72187,68906,67843,69437,72187
20458241913524,100012923,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72468,68906,67750,69468,72250
20458341897391,99983867,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72218,68937,67781,69375,72218
20458441899499,100002108,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69625,72156,69062,67750,69343,72156
20458541912742,100013243,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72187,69062,67781,69406,72218
20458641913410,100000668,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72187,69062,67906,69406,72187
20458741896509,99983099,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72156,69031,67906,69375,72312
20458841887256,99990747,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72218,69000,67750,69375,72218
20458941917364,100030108,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72187,69093,67750,69406,72187
20459041897615,99980251,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72156,68968,67812,69468,72250
20459141904651,100007036,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69843,72312,68906,67718,69468,72312
20459241901638,99996987,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69750,72218,69093,67781,69375,72218
20459341901474,99999836,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72218,69156,67718,69406,72406
20459441904894,100003420,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72406,69093,67781,69375,72406
20459541906713,100001819,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72250,69062,67875,69375,72250
20459641899157,99992444,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72343,69125,67875,69406,72343
20459741885488,99986331,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72375,69000,67750,69406,72375
20459841903628,100018140,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72187,69031,67781,69468,72187
20459941902824,99999196,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69625,72468,68937,67718,69437,72468
20460041903459,100000635,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72375,69093,67781,69437,72375
20460141908063,100004604,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69687,72281,69187,67781,69500,72062
20460242072735,100164672,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72093,69093,67750,69406,72093
20460341913303,99840568,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72437,69093,67843,69375,72437
20460441908307,99995004,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72125,69093,67750,69468,72125
20460541903407,99995100,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72156,68968,67875,69343,72156
20460641909003,100005596,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69531,72562,68906,67781,69406,72562
20460741913255,100004252,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69718,72125,68968,67781,69375,72125
20460841886402,99973147,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72187,69187,67781,69375,72187
20460941889086,100002684,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72156,69062,67750,69375,72187
20461041907354,100018268,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69656,72187,69031,67656,69406,72187
20461141892342,99984988,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69593,72156,69125,67906,69343,72156
20461241894194,100001852,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72125,69031,67875,69437,72125
20461341906094,100011900,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72218,68968,67875,69406,72218
20461441915819,100009725,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72218,68968,67812,69375,72218
20461541905607,99989788,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69562,72312,68937,67812,69468,72312
20461641908771,100003164,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72218,68937,67750,69500,72218
20461741907967,99999196,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72125,69000,67781,69375,72406
20461841905787,99997820,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69625,72281,69062,67781,69468,72281
20461941909111,100003324,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72218,69062,67718,69406,72218
20462041928436,100019325,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72468,69125,67937,69375,72468
20462141913648,99985212,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72375,69031,67812,69375,72375
20462241904460,99990812,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72187,68968,67906,69343,72187
20462341902760,99998300,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72125,69031,67718,69468,72125
20462441903460,100000700,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72468,69031,67781,69468,72468
20462541907233,100003773,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69781,72312,69000,67656,69437,72093
20462641914845,100007612,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69625,72093,69156,67687,69406,72093
20462741905434,99990589,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69593,72531,69187,67687,69468,72531
20462841886390,99980956,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72406,69062,67718,69406,72093
20462941901042,100014652,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72093,69093,67843,69343,72093
20463041898767,99997725,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69468,72187,69093,67812,69375,72187
20463141897259,99998492,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69500,72218,69031,67750,69343,72218
20463241911048,100013789,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72156,68937,67687,69531,72156
20463341898660,99987612,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69593,72093,69000,67718,69375,72218
20463441906529,100007869,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69812,72187,69125,67750,69406,72187
20463541891293,99984764,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69406,72156,69156,67656,69343,72156
20463641899546,100008253,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69656,72343,69062,67718,69375,72343
20463741895607,99996061,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69437,72281,69093,67875,69375,72281
20463841905491,100009884,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72218,69000,67812,69343,72218
20463941914480,100008989,1728000,115200,1728000,schedutil,1020000000,306000000,1020000000,nvhost_podgov,1,3,150,69375,72218,69000,67843,69437,72218
